9.79784	1.26139	-9.79784	-1.26139
9.79464	1.27118	-9.79464	-1.27118
9.79141	1.28097	-9.79141	-1.28097
9.78815	1.29076	-9.78815	-1.29076
9.78487	1.30054	-9.78487	-1.30054
9.78156	1.31032	-9.78156	-1.31032
9.77823	1.3201	-9.77823	-1.3201
9.77487	1.32987	-9.77487	-1.32987
9.77149	1.33964	-9.77149	-1.33964
9.76808	1.34941	-9.76808	-1.34941
9.76465	1.35917	-9.76465	-1.35917
9.76119	1.36893	-9.76119	-1.36893
9.75771	1.37869	-9.75771	-1.37869
9.7542	1.38844	-9.7542	-1.38844
9.75066	1.39819	-9.75066	-1.39819
9.7471	1.40794	-9.7471	-1.40794
9.74351	1.41768	-9.74351	-1.41768
9.7399	1.42741	-9.7399	-1.42741
9.73626	1.43715	-9.73626	-1.43715
9.7326	1.44688	-9.7326	-1.44688
9.72891	1.4566	-9.72891	-1.4566
9.72519	1.46633	-9.72519	-1.46633
9.72145	1.47605	-9.72145	-1.47605
9.71769	1.48576	-9.71769	-1.48576
9.7139	1.49547	-9.7139	-1.49547
9.71008	1.50518	-9.71008	-1.50518
9.70624	1.51488	-9.70624	-1.51488
9.70237	1.52458	-9.70237	-1.52458
9.69848	1.53428	-9.69848	-1.53428
9.69456	1.54397	-9.69456	-1.54397
9.69061	1.55365	-9.69061	-1.55365
9.68664	1.56334	-9.68664	-1.56334
9.68265	1.57301	-9.68265	-1.57301
9.67862	1.58269	-9.67862	-1.58269
9.67458	1.59236	-9.67458	-1.59236
9.6705	1.60203	-9.6705	-1.60203
9.66641	1.61169	-9.66641	-1.61169
9.66228	1.62134	-9.66228	-1.62134
9.65813	1.631	-9.65813	-1.631
9.65396	1.64065	-9.65396	-1.64065
9.64975	1.65029	-9.64975	-1.65029
9.64553	1.65993	-9.64553	-1.65993
9.64127	1.66957	-9.64127	-1.66957
9.637	1.6792	-9.637	-1.6792
9.63269	1.68882	-9.63269	-1.68882
9.62836	1.69845	-9.62836	-1.69845
9.624	1.70806	-9.624	-1.70806
9.61962	1.71768	-9.61962	-1.71768
9.61522	1.72729	-9.61522	-1.72729
9.61078	1.73689	-9.61078	-1.73689
9.60632	1.74649	-9.60632	-1.74649
9.60184	1.75608	-9.60184	-1.75608
9.59733	1.76567	-9.59733	-1.76567
9.59279	1.77526	-9.59279	-1.77526
9.58823	1.78484	-9.58823	-1.78484
9.58364	1.79441	-9.58364	-1.79441
9.57903	1.80398	-9.57903	-1.80398
9.57439	1.81355	-9.57439	-1.81355
9.56972	1.82311	-9.56972	-1.82311
9.56503	1.83267	-9.56503	-1.83267
9.56031	1.84222	-9.56031	-1.84222
9.55557	1.85176	-9.55557	-1.85176
9.5508	1.8613	-9.5508	-1.8613
9.54601	1.87084	-9.54601	-1.87084
9.54119	1.88037	-9.54119	-1.88037
9.53634	1.8899	-9.53634	-1.8899
9.53147	1.89942	-9.53147	-1.89942
9.52657	1.90893	-9.52657	-1.90893
9.52164	1.91844	-9.52164	-1.91844
9.51669	1.92795	-9.51669	-1.92795
9.51171	1.93745	-9.51171	-1.93745
9.50671	1.94694	-9.50671	-1.94694
9.50168	1.95643	-9.50168	-1.95643
9.49663	1.96591	-9.49663	-1.96591
9.49155	1.97539	-9.49155	-1.97539
9.48644	1.98486	-9.48644	-1.98486
9.48131	1.99433	-9.48131	-1.99433
9.47615	2.00379	-9.47615	-2.00379
9.47096	2.01325	-9.47096	-2.01325
9.46575	2.0227	-9.46575	-2.0227
9.46051	2.03215	-9.46051	-2.03215
9.45525	2.04159	-9.45525	-2.04159
9.44996	2.05102	-9.44996	-2.05102
9.44465	2.06045	-9.44465	-2.06045
9.4393	2.06987	-9.4393	-2.06987
9.43394	2.07929	-9.43394	-2.07929
9.42854	2.0887	-9.42854	-2.0887
9.42312	2.0981	-9.42312	-2.0981
9.41768	2.1075	-9.41768	-2.1075
9.4122	2.1169	-9.4122	-2.1169
9.4067	2.12628	-9.4067	-2.12628
9.40118	2.13567	-9.40118	-2.13567
9.39563	2.14504	-9.39563	-2.14504
9.39005	2.15441	-9.39005	-2.15441
9.38445	2.16378	-9.38445	-2.16378
9.37882	2.17313	-9.37882	-2.17313
9.37316	2.18249	-9.37316	-2.18249
9.36748	2.19183	-9.36748	-2.19183
9.36177	2.20117	-9.36177	-2.20117
9.35603	2.2105	-9.35603	-2.2105
9.35027	2.21983	-9.35027	-2.21983
9.34448	2.22915	-9.34448	-2.22915
9.33867	2.23847	-9.33867	-2.23847
9.33283	2.24777	-9.33283	-2.24777
9.32696	2.25708	-9.32696	-2.25708
9.32107	2.26637	-9.32107	-2.26637
9.31515	2.27566	-9.31515	-2.27566
9.3092	2.28494	-9.3092	-2.28494
9.30323	2.29422	-9.30323	-2.29422
9.29723	2.30349	-9.29723	-2.30349
9.29121	2.31275	-9.29121	-2.31275
9.28515	2.32201	-9.28515	-2.32201
9.27908	2.33126	-9.27908	-2.33126
9.27297	2.3405	-9.27297	-2.3405
9.26684	2.34974	-9.26684	-2.34974
9.26068	2.35897	-9.26068	-2.35897
9.2545	2.36819	-9.2545	-2.36819
9.24829	2.37741	-9.24829	-2.37741
9.24205	2.38662	-9.24205	-2.38662
9.23578	2.39582	-9.23578	-2.39582
9.22949	2.40501	-9.22949	-2.40501
9.22318	2.4142	-9.22318	-2.4142
9.21683	2.42338	-9.21683	-2.42338
9.21046	2.43256	-9.21046	-2.43256
9.20407	2.44173	-9.20407	-2.44173
9.19764	2.45089	-9.19764	-2.45089
9.19119	2.46004	-9.19119	-2.46004
9.18471	2.46919	-9.18471	-2.46919
9.17821	2.47833	-9.17821	-2.47833
9.17168	2.48746	-9.17168	-2.48746
9.16512	2.49658	-9.16512	-2.49658
9.15854	2.5057	-9.15854	-2.5057
9.15193	2.51481	-9.15193	-2.51481
9.14529	2.52391	-9.14529	-2.52391
9.13863	2.53301	-9.13863	-2.53301
9.13193	2.5421	-9.13193	-2.5421
9.12522	2.55118	-9.12522	-2.55118
9.11847	2.56025	-9.11847	-2.56025
9.1117	2.56932	-9.1117	-2.56932
9.1049	2.57837	-9.1049	-2.57837
9.09808	2.58742	-9.09808	-2.58742
9.09123	2.59647	-9.09123	-2.59647
9.08435	2.6055	-9.08435	-2.6055
9.07744	2.61453	-9.07744	-2.61453
9.07051	2.62355	-9.07051	-2.62355
9.06355	2.63256	-9.06355	-2.63256
9.05656	2.64156	-9.05656	-2.64156
9.04955	2.65056	-9.04955	-2.65056
9.04251	2.65955	-9.04251	-2.65955
9.03544	2.66853	-9.03544	-2.66853
9.02834	2.6775	-9.02834	-2.6775
9.02122	2.68647	-9.02122	-2.68647
9.01407	2.69542	-9.01407	-2.69542
9.0069	2.70437	-9.0069	-2.70437
8.9997	2.71331	-8.9997	-2.71331
8.99247	2.72224	-8.99247	-2.72224
8.98521	2.73116	-8.98521	-2.73116
8.97792	2.74008	-8.97792	-2.74008
8.97061	2.74899	-8.97061	-2.74899
8.96327	2.75789	-8.96327	-2.75789
8.95591	2.76678	-8.95591	-2.76678
8.94852	2.77566	-8.94852	-2.77566
8.9411	2.78453	-8.9411	-2.78453
8.93365	2.7934	-8.93365	-2.7934
8.92617	2.80225	-8.92617	-2.80225
8.91867	2.8111	-8.91867	-2.8111
8.91114	2.81994	-8.91114	-2.81994
8.90359	2.82877	-8.90359	-2.82877
8.896	2.83759	-8.896	-2.83759
8.88839	2.84641	-8.88839	-2.84641
8.88075	2.85521	-8.88075	-2.85521
8.87309	2.86401	-8.87309	-2.86401
8.8654	2.87279	-8.8654	-2.87279
8.85768	2.88157	-8.85768	-2.88157
8.84993	2.89034	-8.84993	-2.89034
8.84215	2.8991	-8.84215	-2.8991
8.83435	2.90785	-8.83435	-2.90785
8.82652	2.91659	-8.82652	-2.91659
8.81866	2.92533	-8.81866	-2.92533
8.81078	2.93405	-8.81078	-2.93405
8.80287	2.94277	-8.80287	-2.94277
8.79493	2.95147	-8.79493	-2.95147
8.78696	2.96017	-8.78696	-2.96017
8.77896	2.96886	-8.77896	-2.96886
8.77094	2.97753	-8.77094	-2.97753
8.76289	2.9862	-8.76289	-2.9862
8.75481	2.99486	-8.75481	-2.99486
8.74671	3.00351	-8.74671	-3.00351
8.73857	3.01215	-8.73857	-3.01215
8.73041	3.02078	-8.73041	-3.02078
8.72222	3.0294	-8.72222	-3.0294
8.71401	3.03801	-8.71401	-3.03801
8.70576	3.04661	-8.70576	-3.04661
8.69749	3.05521	-8.69749	-3.05521
8.68919	3.06379	-8.68919	-3.06379
8.68087	3.07236	-8.68087	-3.07236
8.67251	3.08092	-8.67251	-3.08092
8.66413	3.08948	-8.66413	-3.08948
8.65572	3.09802	-8.65572	-3.09802
8.64728	3.10655	-8.64728	-3.10655
8.63881	3.11507	-8.63881	-3.11507
8.63032	3.12359	-8.63032	-3.12359
8.6218	3.13209	-8.6218	-3.13209
8.61325	3.14058	-8.61325	-3.14058
8.60467	3.14906	-8.60467	-3.14906
8.59606	3.15754	-8.59606	-3.15754
8.58743	3.166	-8.58743	-3.166
8.57877	3.17445	-8.57877	-3.17445
8.57008	3.18289	-8.57008	-3.18289
8.56136	3.19132	-8.56136	-3.19132
8.55261	3.19974	-8.55261	-3.19974
8.54384	3.20815	-8.54384	-3.20815
8.53504	3.21655	-8.53504	-3.21655
8.52621	3.22494	-8.52621	-3.22494
8.51735	3.23332	-8.51735	-3.23332
8.50846	3.24168	-8.50846	-3.24168
8.49955	3.25004	-8.49955	-3.25004
8.4906	3.25839	-8.4906	-3.25839
8.48163	3.26672	-8.48163	-3.26672
8.47263	3.27505	-8.47263	-3.27505
8.4636	3.28336	-8.4636	-3.28336
8.45455	3.29166	-8.45455	-3.29166
8.44546	3.29995	-8.44546	-3.29995
8.43635	3.30823	-8.43635	-3.30823
8.42721	3.3165	-8.42721	-3.3165
8.41804	3.32476	-8.41804	-3.32476
8.40884	3.333	-8.40884	-3.333
8.39962	3.34124	-8.39962	-3.34124
8.39036	3.34946	-8.39036	-3.34946
8.38108	3.35768	-8.38108	-3.35768
8.37177	3.36588	-8.37177	-3.36588
8.36243	3.37407	-8.36243	-3.37407
8.35306	3.38225	-8.35306	-3.38225
8.34366	3.39041	-8.34366	-3.39041
8.33424	3.39857	-8.33424	-3.39857
8.32478	3.40671	-8.32478	-3.40671
8.3153	3.41484	-8.3153	-3.41484
8.30579	3.42296	-8.30579	-3.42296
8.29625	3.43107	-8.29625	-3.43107
8.28668	3.43917	-8.28668	-3.43917
8.27708	3.44725	-8.27708	-3.44725
8.26746	3.45532	-8.26746	-3.45532
8.2578	3.46338	-8.2578	-3.46338
8.24812	3.47143	-8.24812	-3.47143
8.2384	3.47947	-8.2384	-3.47947
8.22866	3.48749	-8.22866	-3.48749
8.21889	3.4955	-8.21889	-3.4955
8.20909	3.5035	-8.20909	-3.5035
8.19927	3.51149	-8.19927	-3.51149
8.18941	3.51947	-8.18941	-3.51947
8.17952	3.52743	-8.17952	-3.52743
8.16961	3.53538	-8.16961	-3.53538
8.15967	3.54332	-8.15967	-3.54332
8.14969	3.55124	-8.14969	-3.55124
8.13969	3.55915	-8.13969	-3.55915
8.12966	3.56705	-8.12966	-3.56705
8.1196	3.57494	-8.1196	-3.57494
8.10952	3.58281	-8.10952	-3.58281
8.0994	3.59068	-8.0994	-3.59068
8.08925	3.59852	-8.08925	-3.59852
8.07908	3.60636	-8.07908	-3.60636
8.06887	3.61418	-8.06887	-3.61418
8.05864	3.62199	-8.05864	-3.62199
8.04837	3.62979	-8.04837	-3.62979
8.03808	3.63757	-8.03808	-3.63757
8.02776	3.64534	-8.02776	-3.64534
8.01741	3.6531	-8.01741	-3.6531
8.00703	3.66084	-8.00703	-3.66084
7.99662	3.66857	-7.99662	-3.66857
7.98618	3.67629	-7.98618	-3.67629
7.97571	3.68399	-7.97571	-3.68399
7.96521	3.69168	-7.96521	-3.69168
7.95468	3.69935	-7.95468	-3.69935
7.94413	3.70701	-7.94413	-3.70701
7.93354	3.71466	-7.93354	-3.71466
7.92292	3.7223	-7.92292	-3.7223
7.91228	3.72992	-7.91228	-3.72992
7.9016	3.73752	-7.9016	-3.73752
7.8909	3.74511	-7.8909	-3.74511
7.88017	3.75269	-7.88017	-3.75269
7.8694	3.76026	-7.8694	-3.76026
7.85861	3.76781	-7.85861	-3.76781
7.84779	3.77534	-7.84779	-3.77534
7.83693	3.78286	-7.83693	-3.78286
7.82605	3.79037	-7.82605	-3.79037
7.81514	3.79786	-7.81514	-3.79786
7.8042	3.80534	-7.8042	-3.80534
7.79322	3.81281	-7.79322	-3.81281
7.78222	3.82026	-7.78222	-3.82026
7.77119	3.82769	-7.77119	-3.82769
7.76013	3.83511	-7.76013	-3.83511
7.74904	3.84251	-7.74904	-3.84251
7.73792	3.84991	-7.73792	-3.84991
7.72677	3.85728	-7.72677	-3.85728
7.71559	3.86464	-7.71559	-3.86464
7.70437	3.87199	-7.70437	-3.87199
7.69313	3.87932	-7.69313	-3.87932
7.68186	3.88663	-7.68186	-3.88663
7.67056	3.89393	-7.67056	-3.89393
7.65923	3.90121	-7.65923	-3.90121
7.64787	3.90848	-7.64787	-3.90848
7.63647	3.91574	-7.63647	-3.91574
7.62505	3.92298	-7.62505	-3.92298
7.6136	3.9302	-7.6136	-3.9302
7.60212	3.93741	-7.60212	-3.93741
7.5906	3.9446	-7.5906	-3.9446
7.57906	3.95177	-7.57906	-3.95177
7.56749	3.95893	-7.56749	-3.95893
7.55588	3.96608	-7.55588	-3.96608
7.54425	3.9732	-7.54425	-3.9732
7.53259	3.98032	-7.53259	-3.98032
7.52089	3.98741	-7.52089	-3.98741
7.50916	3.99449	-7.50916	-3.99449
7.49741	4.00155	-7.49741	-4.00155
7.48562	4.0086	-7.48562	-4.0086
7.4738	4.01563	-7.4738	-4.01563
7.46196	4.02265	-7.46196	-4.02265
7.45008	4.02964	-7.45008	-4.02964
7.43817	4.03663	-7.43817	-4.03663
7.42623	4.04359	-7.42623	-4.04359
7.41426	4.05054	-7.41426	-4.05054
7.40226	4.05747	-7.40226	-4.05747
7.39023	4.06438	-7.39023	-4.06438
7.37816	4.07128	-7.37816	-4.07128
7.36607	4.07816	-7.36607	-4.07816
7.35394	4.08502	-7.35394	-4.08502
7.34179	4.09187	-7.34179	-4.09187
7.3296	4.0987	-7.3296	-4.0987
7.31739	4.10551	-7.31739	-4.10551
7.30514	4.1123	-7.30514	-4.1123
7.29286	4.11908	-7.29286	-4.11908
7.28055	4.12584	-7.28055	-4.12584
7.26821	4.13258	-7.26821	-4.13258
7.25583	4.1393	-7.25583	-4.1393
7.24343	4.14601	-7.24343	-4.14601
7.231	4.1527	-7.231	-4.1527
7.21853	4.15937	-7.21853	-4.15937
7.20603	4.16602	-7.20603	-4.16602
7.1935	4.17266	-7.1935	-4.17266
7.18095	4.17927	-7.18095	-4.17927
7.16835	4.18587	-7.16835	-4.18587
7.15573	4.19245	-7.15573	-4.19245
7.14308	4.19901	-7.14308	-4.19901
7.13039	4.20555	-7.13039	-4.20555
7.11768	4.21208	-7.11768	-4.21208
7.10493	4.21858	-7.10493	-4.21858
7.09215	4.22507	-7.09215	-4.22507
7.07934	4.23154	-7.07934	-4.23154
7.0665	4.23799	-7.0665	-4.23799
7.05362	4.24442	-7.05362	-4.24442
7.04072	4.25083	-7.04072	-4.25083
7.02778	4.25722	-7.02778	-4.25722
7.01481	4.2636	-7.01481	-4.2636
7.00181	4.26995	-7.00181	-4.26995
6.98878	4.27628	-6.98878	-4.27628
6.97571	4.2826	-6.97571	-4.2826
6.96262	4.28889	-6.96262	-4.28889
6.94949	4.29517	-6.94949	-4.29517
6.93633	4.30143	-6.93633	-4.30143
6.92314	4.30766	-6.92314	-4.30766
6.90992	4.31388	-6.90992	-4.31388
6.89666	4.32008	-6.89666	-4.32008
6.88337	4.32625	-6.88337	-4.32625
6.87005	4.33241	-6.87005	-4.33241
6.8567	4.33854	-6.8567	-4.33854
6.84332	4.34466	-6.84332	-4.34466
6.8299	4.35076	-6.8299	-4.35076
6.81646	4.35683	-6.81646	-4.35683
6.80298	4.36289	-6.80298	-4.36289
6.78946	4.36892	-6.78946	-4.36892
6.77592	4.37493	-6.77592	-4.37493
6.76234	4.38093	-6.76234	-4.38093
6.74873	4.3869	-6.74873	-4.3869
6.73509	4.39285	-6.73509	-4.39285
6.72142	4.39878	-6.72142	-4.39878
6.70771	4.40468	-6.70771	-4.40468
6.69397	4.41057	-6.69397	-4.41057
6.6802	4.41644	-6.6802	-4.41644
6.6664	4.42228	-6.6664	-4.42228
6.65256	4.4281	-6.65256	-4.4281
6.63869	4.4339	-6.63869	-4.4339
6.62479	4.43968	-6.62479	-4.43968
6.61086	4.44544	-6.61086	-4.44544
6.59689	4.45117	-6.59689	-4.45117
6.58289	4.45688	-6.58289	-4.45688
6.56886	4.46257	-6.56886	-4.46257
6.5548	4.46824	-6.5548	-4.46824
6.5407	4.47389	-6.5407	-4.47389
6.52657	4.47951	-6.52657	-4.47951
6.5124	4.48511	-6.5124	-4.48511
6.49821	4.49069	-6.49821	-4.49069
6.48398	4.49625	-6.48398	-4.49625
6.46972	4.50178	-6.46972	-4.50178
6.45542	4.50729	-6.45542	-4.50729
6.44109	4.51277	-6.44109	-4.51277
6.42673	4.51824	-6.42673	-4.51824
6.41233	4.52368	-6.41233	-4.52368
6.39791	4.52909	-6.39791	-4.52909
6.38345	4.53449	-6.38345	-4.53449
6.36895	4.53986	-6.36895	-4.53986
6.35442	4.5452	-6.35442	-4.5452
6.33986	4.55052	-6.33986	-4.55052
6.32527	4.55582	-6.32527	-4.55582
6.31064	4.5611	-6.31064	-4.5611
6.29598	4.56635	-6.29598	-4.56635
6.28128	4.57157	-6.28128	-4.57157
6.26656	4.57677	-6.26656	-4.57677
6.25179	4.58195	-6.25179	-4.58195
6.237	4.5871	-6.237	-4.5871
6.22217	4.59223	-6.22217	-4.59223
6.20731	4.59733	-6.20731	-4.59733
6.19241	4.60241	-6.19241	-4.60241
6.17748	4.60746	-6.17748	-4.60746
6.16252	4.61249	-6.16252	-4.61249
6.14752	4.61749	-6.14752	-4.61749
6.13249	4.62247	-6.13249	-4.62247
6.11743	4.62742	-6.11743	-4.62742
6.10233	4.63234	-6.10233	-4.63234
6.08719	4.63724	-6.08719	-4.63724
6.07203	4.64212	-6.07203	-4.64212
6.05683	4.64696	-6.05683	-4.64696
6.04159	4.65179	-6.04159	-4.65179
6.02632	4.65658	-6.02632	-4.65658
6.01102	4.66135	-6.01102	-4.66135
5.99568	4.66609	-5.99568	-4.66609
5.98031	4.67081	-5.98031	-4.67081
5.96491	4.6755	-5.96491	-4.6755
5.94947	4.68016	-5.94947	-4.68016
5.93399	4.6848	-5.93399	-4.6848
5.91848	4.6894	-5.91848	-4.6894
5.90294	4.69399	-5.90294	-4.69399
5.88736	4.69854	-5.88736	-4.69854
5.87175	4.70307	-5.87175	-4.70307
5.85611	4.70756	-5.85611	-4.70756
5.84042	4.71204	-5.84042	-4.71204
5.82471	4.71648	-5.82471	-4.71648
5.80896	4.72089	-5.80896	-4.72089
5.79318	4.72528	-5.79318	-4.72528
5.77736	4.72964	-5.77736	-4.72964
5.7615	4.73397	-5.7615	-4.73397
5.74561	4.73827	-5.74561	-4.73827
5.72969	4.74254	-5.72969	-4.74254
5.71373	4.74679	-5.71373	-4.74679
5.69774	4.751	-5.69774	-4.751
5.68171	4.75519	-5.68171	-4.75519
5.66565	4.75935	-5.66565	-4.75935
5.64955	4.76347	-5.64955	-4.76347
5.63342	4.76757	-5.63342	-4.76757
5.61725	4.77164	-5.61725	-4.77164
5.60105	4.77568	-5.60105	-4.77568
5.58481	4.77969	-5.58481	-4.77969
5.56854	4.78367	-5.56854	-4.78367
5.55223	4.78762	-5.55223	-4.78762
5.53589	4.79153	-5.53589	-4.79153
5.51951	4.79542	-5.51951	-4.79542
5.50309	4.79928	-5.50309	-4.79928
5.48664	4.8031	-5.48664	-4.8031
5.47016	4.8069	-5.47016	-4.8069
5.45364	4.81066	-5.45364	-4.81066
5.43708	4.8144	-5.43708	-4.8144
5.42049	4.8181	-5.42049	-4.8181
5.40387	4.82177	-5.40387	-4.82177
5.3872	4.8254	-5.3872	-4.8254
5.37051	4.82901	-5.37051	-4.82901
5.35377	4.83258	-5.35377	-4.83258
5.337	4.83613	-5.337	-4.83613
5.3202	4.83963	-5.3202	-4.83963
5.30336	4.84311	-5.30336	-4.84311
5.28648	4.84656	-5.28648	-4.84656
5.26957	4.84997	-5.26957	-4.84997
5.25262	4.85335	-5.25262	-4.85335
5.23564	4.85669	-5.23564	-4.85669
5.21862	4.86	-5.21862	-4.86
5.20156	4.86328	-5.20156	-4.86328
5.18447	4.86653	-5.18447	-4.86653
5.16734	4.86974	-5.16734	-4.86974
5.15018	4.87291	-5.15018	-4.87291
5.13298	4.87606	-5.13298	-4.87606
5.11574	4.87916	-5.11574	-4.87916
5.09847	4.88224	-5.09847	-4.88224
5.08116	4.88528	-5.08116	-4.88528
5.06381	4.88828	-5.06381	-4.88828
5.04643	4.89125	-5.04643	-4.89125
5.02902	4.89418	-5.02902	-4.89418
5.01156	4.89708	-5.01156	-4.89708
4.99407	4.89995	-4.99407	-4.89995
4.97654	4.90277	-4.97654	-4.90277
4.95898	4.90556	-4.95898	-4.90556
4.94138	4.90832	-4.94138	-4.90832
4.92374	4.91104	-4.92374	-4.91104
4.90607	4.91372	-4.90607	-4.91372
4.88836	4.91637	-4.88836	-4.91637
4.87061	4.91897	-4.87061	-4.91897
4.85283	4.92155	-4.85283	-4.92155
4.83501	4.92408	-4.83501	-4.92408
4.81715	4.92658	-4.81715	-4.92658
4.79926	4.92904	-4.79926	-4.92904
4.78133	4.93146	-4.78133	-4.93146
4.76336	4.93384	-4.76336	-4.93384
4.74536	4.93619	-4.74536	-4.93619
4.72732	4.93849	-4.72732	-4.93849
4.70924	4.94076	-4.70924	-4.94076
4.69113	4.94299	-4.69113	-4.94299
4.67297	4.94518	-4.67297	-4.94518
4.65478	4.94733	-4.65478	-4.94733
4.63656	4.94944	-4.63656	-4.94944
4.61829	4.95151	-4.61829	-4.95151
4.59999	4.95354	-4.59999	-4.95354
4.58166	4.95554	-4.58166	-4.95554
4.56328	4.95749	-4.56328	-4.95749
